name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Goias,2020-04-14,25.7,18.6,22,25.7,18.6,22,18.8,82.64,0,,0,,,,,9,166,1011.9,0,,,,0,,2020-04-14T06:28:20,2020-04-14T18:12:56,0.73,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-15,30.6,18.2,23.7,32.3,18.2,24.2,18,71.27,0,,0,,,,,9,120.2,1012.5,0,,,,0,,2020-04-15T06:28:31,2020-04-15T18:12:16,0.78,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-16,28.2,21.6,24,29.6,21.6,24.3,20.4,81.54,0,,0,,,,,10.4,107.8,1015.3,0,,,,0,,2020-04-16T06:28:42,2020-04-16T18:11:38,0.83,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-17,31.2,22.1,25.3,34.8,22.1,26.3,21.3,79.78,0,,0,,,,,6.1,134.3,1015.4,0,,,,0,,2020-04-17T06:28:53,2020-04-17T18:10:59,0.88,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-18,28.1,21.2,23.3,30.4,21.2,23.6,20.6,84.97,0,,0,,,,,15.5,131.1,1016.1,0,,,,0,,2020-04-18T06:29:04,2020-04-18T18:10:22,0.91,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-19,29.7,21.2,24.2,32.5,21.2,24.7,20.5,81.2,0,,0,,,,,10.4,119.5,1015.3,0,,,,0,,2020-04-19T06:29:16,2020-04-19T18:09:45,0.95,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-20,28.7,20.6,23.5,30.5,20.6,24,20.1,82.02,0,,0,,,,,15.5,126.1,1014.9,0,,,,0,,2020-04-20T06:29:28,2020-04-20T18:09:08,0.97,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-21,31.1,20.1,23.6,33.4,20.1,24.1,20.5,84.5,0,,0,,,,,17.6,107.2,1014.1,0,,,,0,,2020-04-21T06:29:40,2020-04-21T18:08:32,0.99,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-22,28.7,20.7,23.7,32.9,20.7,24.2,20.7,84.12,0,,0,,,,,11.2,136.6,1013.3,0,,,,0,,2020-04-22T06:29:52,2020-04-22T18:07:57,1,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-23,31.2,21.2,24.2,36.3,21.2,24.9,21.4,85.13,0,,0,,,,,15.1,128.3,1012.4,0,,,,0,,2020-04-23T06:30:05,2020-04-23T18:07:22,0,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-24,30.7,21.1,25,32.7,21.1,25.7,20.5,77.39,0,,0,,,,,19.1,132.2,1013.2,0,,,,0,,2020-04-24T06:30:18,2020-04-24T18:06:48,0.01,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-25,31.6,22.2,25.9,33.2,22.2,26.5,20.1,72.43,0,,0,,,,,11.2,128.5,1014.7,0,,,,0,,2020-04-25T06:30:31,2020-04-25T18:06:15,0.03,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-26,30.6,19.1,25.1,30.8,19.1,25.1,16.3,60.54,0,,0,,,,,9,173.1,1015.5,0,,,,0,,2020-04-26T06:30:44,2020-04-26T18:05:43,0.05,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-27,31.6,20.1,24.9,31.4,20.1,25,16.8,62.82,0,,0,,,,,16.2,117.4,1015.7,0,,,,0,,2020-04-27T06:30:58,2020-04-27T18:05:11,0.09,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-28,31.7,20.1,25.7,31.4,20.1,25.6,15.8,56.62,0,,0,,,,,17.6,118,1015.6,0,,,,0,,2020-04-28T06:31:12,2020-04-28T18:04:40,0.13,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-29,31.7,19.6,25.2,31.4,19.6,25.2,16.2,60.25,0,,0,,,,,13.7,186.7,1015.9,0,,,,0,,2020-04-29T06:31:27,2020-04-29T18:04:09,0.18,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-04-30,32.2,18.6,24.5,32.1,18.6,24.5,15.9,62.11,0,,0,,,,,15.5,163.1,1015.7,0,,,,0,,2020-04-30T06:31:41,2020-04-30T18:03:40,0.23,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-01,32.7,18.6,24.5,32.3,18.6,24.4,16,63.18,0,,0,,,,,8.6,175.8,1016.5,0,,,,0,,2020-05-01T06:31:56,2020-05-01T18:03:11,0.28,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-02,34,18.1,24.6,33.2,18.1,24.5,15.5,61.04,0,,0,,,,,8.6,155.9,1015.3,0,,,,0,,2020-05-02T06:32:11,2020-05-02T18:02:43,0.34,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-03,31.7,18.6,24.1,30.4,18.6,23.8,14.3,59.43,0,,0,,,,,8.6,204.3,1014.1,0,,,,0,,2020-05-03T06:32:27,2020-05-03T18:02:15,0.39,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-04,32.6,17.1,23.5,31,17.1,23.1,13.5,58.72,0,,0,,,,,6.5,156.6,1012.5,0,,,,0,,2020-05-04T06:32:43,2020-05-04T18:01:49,0.44,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-05,33.6,16.7,24.1,33.5,16.7,24,15.7,63.19,0,,0,,,,,8.6,175.9,1012.5,0,,,,0,,2020-05-05T06:32:59,2020-05-05T18:01:23,0.47,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-06,32.2,19.2,25,34,19.2,25.4,18.1,68.17,0,,0,,,,,11.5,174.1,1013.2,0,,,,0,,2020-05-06T06:33:15,2020-05-06T18:00:59,0.49,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-07,29.7,21.6,24.2,30.1,21.6,24.3,17.2,66.12,0,,0,,,,,10.8,124.2,1015.3,0,,,,0,,2020-05-07T06:33:32,2020-05-07T18:00:35,0.5,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-08,30.7,18.7,24,31.9,18.7,24.3,17,66.35,0,,0,,,,,7.2,109.9,1016.4,0,,,,0,,2020-05-08T06:33:49,2020-05-08T18:00:12,0.51,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-09,32.1,20.1,24.8,31.7,20.1,24.8,16.3,61.6,0,,0,,,,,13,111.5,1016,0,,,,0,,2020-05-09T06:34:06,2020-05-09T17:59:50,0.53,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-10,31.7,20.2,24.9,31.7,20.2,25,16.3,60.36,0,,0,,,,,11.5,149.8,1015.8,0,,,,0,,2020-05-10T06:34:23,2020-05-10T17:59:28,0.56,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-11,32.7,19.1,24.2,32.2,19.1,24.3,16.1,63.21,0,,0,,,,,19.4,99.8,1015.9,0,,,,0,,2020-05-11T06:34:41,2020-05-11T17:59:08,0.61,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-12,32.6,20.2,25,31.1,20.2,24.8,14.2,53.82,0,,0,,,,,16.2,78.2,1014.1,0,,,,0,,2020-05-12T06:34:59,2020-05-12T17:58:48,0.65,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-13,31.1,18.6,24.1,31.1,18.6,24.2,16.3,63.78,0,,0,,,,,11.9,148,1013.4,0,,,,0,,2020-05-13T06:35:17,2020-05-13T17:58:30,0.7,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-14,30.6,19.2,24.5,31.5,19.2,25,18.6,71.1,0,,0,,,,,10.1,175.2,1013.8,0,,,,0,,2020-05-14T06:35:36,2020-05-14T17:58:12,0.75,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-15,31.7,20.7,25.1,32.7,20.7,25.6,18.9,70.28,0,,0,,,,,7.9,186.3,1014.2,0,,,,0,,2020-05-15T06:35:54,2020-05-15T17:57:55,0.8,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-16,32.6,21.6,25.8,35.2,21.6,26.4,19,67.27,0,,0,,,,,10.4,144.2,1014,0,,,,0,,2020-05-16T06:36:13,2020-05-16T17:57:40,0.85,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-17,31.6,20.7,25.2,32.3,20.7,25.4,17.3,63.34,0,,0,,,,,7.9,114.4,1014.3,0,,,,0,,2020-05-17T06:36:32,2020-05-17T17:57:25,0.89,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-18,32.2,19.2,25.1,33.1,19.2,25.2,17.6,66.38,0,,0,,,,,10.8,173.4,1015.3,0,,,,0,,2020-05-18T06:36:52,2020-05-18T17:57:11,0.93,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-19,30.2,19.6,24.2,29.7,19.6,24.3,16.8,65.65,0,,0,,,,,13,131.9,1016.4,0,,,,0,,2020-05-19T06:37:11,2020-05-19T17:56:58,0.96,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-20,31.7,20.7,25.3,32.1,20.7,25.6,17.9,64.85,0,,0,,,,,16.6,100.7,1016.3,0,,,,0,,2020-05-20T06:37:30,2020-05-20T17:56:46,0.98,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-21,31.6,20.6,25.1,31.2,20.6,25.1,16.4,60.87,0,,0,,,,,16.6,97.4,1015.9,0,,,,0,,2020-05-21T06:37:50,2020-05-21T17:56:35,1,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-22,32.1,19.2,25.1,32.6,19.2,25.4,17.7,65.89,0,,0,,,,,12.2,100.4,1015.3,0,,,,0,,2020-05-22T06:38:10,2020-05-22T17:56:24,1,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-23,30.6,20.7,24.7,32.7,20.7,25.4,19.7,75.31,0,,0,,,,,10.1,170.8,1015.6,0,,,,0,,2020-05-23T06:38:30,2020-05-23T17:56:15,0,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-24,25.7,17.7,20.5,25.7,17.7,20.6,16.1,76.66,0,,0,,,,,9.7,118.3,1017,0,,,,0,,2020-05-24T06:38:50,2020-05-24T17:56:07,0.02,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-25,27.7,16.2,20.8,28.3,16.2,20.9,16.7,78.6,0,,0,,,,,12.2,145.5,1015.5,0,,,,0,,2020-05-25T06:39:10,2020-05-25T17:55:59,0.04,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-26,28.2,14.6,20.6,27,14.6,20.5,11.2,59.39,0,,0,,,,,9.7,139.9,1016.1,0,,,,0,,2020-05-26T06:39:30,2020-05-26T17:55:53,0.07,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-27,30.6,12.2,20.6,29.1,12.2,20.4,9.7,53.7,0,,0,,,,,9.7,150.9,1015.8,0,,,,0,,2020-05-27T06:39:50,2020-05-27T17:55:47,0.11,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-28,32.2,13.6,21.3,30.4,13.6,20.9,9.8,52.95,0,,0,,,,,7.6,184.4,1015.5,0,,,,0,,2020-05-28T06:40:10,2020-05-28T17:55:43,0.16,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-29,31.2,15.2,22.1,29.5,15.2,21.7,11.2,55.18,0,,0,,,,,6.1,132,1015.7,0,,,,0,,2020-05-29T06:40:30,2020-05-29T17:55:39,0.21,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-30,30.6,16.1,21.8,29.3,16.1,21.5,12,57.46,0,,0,,,,,19.1,168.8,1015.9,0,,,,0,,2020-05-30T06:40:50,2020-05-30T17:55:36,0.27,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-05-31,30.7,15.6,21.7,29.5,15.6,21.5,12.2,58.56,0,,0,,,,,9,157.8,1016.2,0,,,,0,,2020-05-31T06:41:10,2020-05-31T17:55:34,0.33,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-01,30.1,14.7,21.5,28.8,14.7,21.3,12.2,59.25,0,,0,,,,,8.3,180.7,1015.3,0,,,,0,,2020-06-01T06:41:30,2020-06-01T17:55:33,0.38,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-02,30.6,15.2,22.3,29.5,15.2,22.1,13.5,61.74,0,,0,,,,,11.5,161.5,1015.1,0,,,,0,,2020-06-02T06:41:50,2020-06-02T17:55:33,0.43,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-03,30.7,16.2,23.2,30.9,16.2,23.3,15.6,65.13,0,,0,,,,,9.7,173.3,1015.2,0,,,,0,,2020-06-03T06:42:09,2020-06-03T17:55:33,0.46,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-04,32.7,19.7,24.8,32.7,19.7,24.9,16.6,63.08,0,,0,,,,,10.4,128.4,1015.4,0,,,,0,,2020-06-04T06:42:29,2020-06-04T17:55:35,0.49,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-05,33.1,21.2,26.1,33.2,21.2,26.3,17.2,60.35,0,,0,,,,,15.8,164.6,1015.9,0,,,,0,,2020-06-05T06:42:48,2020-06-05T17:55:37,0.5,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-06,32.7,21.6,26.1,32.6,21.6,26.3,17.7,62.3,0,,0,,,,,15.1,177,1015.8,0,,,,0,,2020-06-06T06:43:07,2020-06-06T17:55:40,0.51,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-07,32.2,20.2,25.8,32.3,20.2,26.1,17.6,63.52,0,,0,,,,,14.8,157.3,1016.1,0,,,,0,,2020-06-07T06:43:26,2020-06-07T17:55:44,0.52,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-08,32.7,19.6,25.2,31.8,19.6,25,16,59.96,0,,0,,,,,10.4,159.5,1015.5,0,,,,0,,2020-06-08T06:43:45,2020-06-08T17:55:49,0.54,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-09,32.7,18.7,24.3,31.5,18.7,24.1,15.3,61.15,0,,0,,,,,12.6,136,1014.8,0,,,,0,,2020-06-09T06:44:03,2020-06-09T17:55:55,0.58,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-10,32.2,17.7,24,30.6,17.7,23.7,13.7,57.02,0,,0,,,,,13,125.8,1014.6,0,,,,0,,2020-06-10T06:44:21,2020-06-10T17:56:01,0.63,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-11,33.2,17.6,24,33.4,17.6,23.8,14.3,58.74,0,,0,,,,,6.8,157.6,1015.4,0,,,,0,,2020-06-11T06:44:39,2020-06-11T17:56:08,0.67,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-12,32.7,17.7,24.1,31.3,17.7,23.8,14.2,58.35,0,,0,,,,,11.2,121.8,1014,0,,,,0,,2020-06-12T06:44:56,2020-06-12T17:56:16,0.72,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-13,32.6,18.1,24.6,31.7,18.1,24.4,14.6,57.22,0,,0,,,,,7.2,177,1015.6,0,,,,0,,2020-06-13T06:45:13,2020-06-13T17:56:24,0.77,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-14,31.7,19.6,25.8,30.1,19.6,25.4,12.2,45.22,0,,0,,,,,13,125,1015.7,0,,,,0,,2020-06-14T06:45:30,2020-06-14T17:56:33,0.81,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-15,30.7,22.6,25.9,28.9,22.6,25.5,10.7,39.79,0,,0,,,,,14.4,76.3,1017.3,0,,,,0,,2020-06-15T06:45:46,2020-06-15T17:56:43,0.86,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-16,30.7,19.6,24.3,30.2,19.6,24.2,13.9,53.37,0,,0,,,,,21.2,81.8,1018.2,0,,,,0,,2020-06-16T06:46:02,2020-06-16T17:56:53,0.9,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-17,29.6,17.2,22.6,28.9,17.2,22.5,14.1,61.28,0,,0,,,,,24.1,139.3,1017.7,0,,,,0,,2020-06-17T06:46:17,2020-06-17T17:57:04,0.94,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-18,30.1,19.6,23.9,29.3,19.6,23.8,14.2,56.05,0,,0,,,,,20.2,106,1016.7,0,,,,0,,2020-06-18T06:46:31,2020-06-18T17:57:16,0.97,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-19,29.7,19.1,23.7,28.9,19.1,23.6,13.9,55.99,0,,0,,,,,14.8,103.4,1017.4,0,,,,0,,2020-06-19T06:46:46,2020-06-19T17:57:28,0.99,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-20,31.1,17.7,24.4,29.6,17.7,24.1,13.5,53.49,0,,0,,,,,19.1,73,1017.1,0,,,,0,,2020-06-20T06:46:59,2020-06-20T17:57:41,1,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-21,31.2,18.1,24,29.8,18.1,23.8,13.2,53.74,0,,0,,,,,14.8,101.1,1016.7,0,,,,0,,2020-06-21T06:47:12,2020-06-21T17:57:54,0,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-22,30.6,17.1,22.8,28.9,17.1,22.5,10.5,49.25,0,,0,,,,,21.2,122.4,1016.6,0,,,,0,,2020-06-22T06:47:25,2020-06-22T17:58:08,0.01,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-23,30.7,14.2,22.3,29.3,14.2,22,11.1,52.5,0,,0,,,,,23.8,100.9,1013.9,0,,,,0,,2020-06-23T06:47:37,2020-06-23T17:58:22,0.03,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-24,32.1,17.2,24,32,17.2,24.1,15.4,60.71,0,,0,,,,,13.3,132,1013.2,0,,,,0,,2020-06-24T06:47:48,2020-06-24T17:58:37,0.06,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-25,32.2,18.1,24,31.7,18.1,24,15.9,63.81,0,,0,,,,,11.2,180.3,1015.1,0,,,,0,,2020-06-25T06:47:58,2020-06-25T17:58:52,0.1,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-26,31.7,17.7,23.7,30.4,17.7,23.5,14.5,60.63,0,,0,,,,,7.9,192.9,1014.1,0,,,,0,,2020-06-26T06:48:08,2020-06-26T17:59:08,0.14,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-27,32.6,16.1,23.2,31.3,16.1,22.8,12.5,55.66,0,,0,,,,,8.3,133.8,1013.3,0,,,,0,,2020-06-27T06:48:17,2020-06-27T17:59:24,0.2,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-28,32.6,18.1,24.4,31.2,18.1,24.1,13.3,52.57,0,,0,,,,,8.3,119.8,1014.3,0,,,,0,,2020-06-28T06:48:25,2020-06-28T17:59:40,0.26,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-29,30.7,18.7,24.1,29.5,18.7,23.8,12.6,50.92,0,,0,,,,,14,96.1,1014.7,0,,,,0,,2020-06-29T06:48:33,2020-06-29T17:59:57,0.32,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-06-30,30.2,18.2,23.6,28.8,18.2,23.2,11.4,49.49,0,,0,,,,,16.2,123.9,1013.9,0,,,,0,,2020-06-30T06:48:40,2020-06-30T18:00:14,0.37,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-01,31.6,16.1,23,30.7,16.1,22.8,14.1,61.03,0,,0,,,,,9.7,154.4,1013.3,0,,,,0,,2020-07-01T06:48:46,2020-07-01T18:00:31,0.42,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-02,32.1,18.1,23.8,32.2,18.1,23.8,15.4,62.54,0,,0,,,,,9,185,1013,0,,,,0,,2020-07-02T06:48:51,2020-07-02T18:00:48,0.46,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-03,33.6,18.6,24.6,32.1,18.6,24.3,13.7,54.78,0,,0,,,,,9,165.9,1013.7,0,,,,0,,2020-07-03T06:48:56,2020-07-03T18:01:06,0.48,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-04,33.6,19.7,25.3,31.9,19.7,24.8,11.6,45.21,0,,0,,,,,16.9,122.8,1013.3,0,,,,0,,2020-07-04T06:48:59,2020-07-04T18:01:24,0.5,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-05,33.1,19.7,25.2,31.3,19.7,24.8,12.4,47.83,0,,0,,,,,21.2,111.5,1014.3,0,,,,0,,2020-07-05T06:49:02,2020-07-05T18:01:42,0.5,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-06,32.1,17.7,24.5,30.4,17.7,24.1,11.6,48.08,0,,0,,,,,11.5,164,1014.7,0,,,,0,,2020-07-06T06:49:04,2020-07-06T18:02:00,0.51,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-07,30.6,17.6,24.6,29,17.6,24.2,10.3,42.75,0,,0,,,,,16.9,119.5,1013.6,0,,,,0,,2020-07-07T06:49:05,2020-07-07T18:02:19,0.53,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-08,31.7,16.7,23.2,30,16.7,22.7,11.5,52.33,0,,0,,,,,11.5,162.1,1014.2,0,,,,0,,2020-07-08T06:49:05,2020-07-08T18:02:37,0.56,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-09,32.7,15.6,24.1,31.3,15.6,23.8,12.2,51.34,0,,0,,,,,8.6,132.6,1016.1,0,,,,0,,2020-07-09T06:49:04,2020-07-09T18:02:56,0.6,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-10,31.2,16.7,23.9,29.2,16.7,23.3,9.4,45.24,0,,0,,,,,17.3,96,1015.4,0,,,,0,,2020-07-10T06:49:02,2020-07-10T18:03:14,0.64,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-11,32.1,16.1,23.9,30.8,16.1,23.5,12.1,50.48,0,,0,,,,,10.4,119.9,1014.7,0,,,,0,,2020-07-11T06:49:00,2020-07-11T18:03:33,0.68,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-12,31.6,19.2,24.9,30.5,19.2,24.6,13.7,52.35,0,,0,,,,,17.3,155.4,1014.4,0,,,,0,,2020-07-12T06:48:56,2020-07-12T18:03:51,0.73,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-13,32.6,17.7,24.2,31,17.7,23.8,13.3,55.29,0,,0,,,,,15.1,155.4,1015.5,0,,,,0,,2020-07-13T06:48:52,2020-07-13T18:04:10,0.78,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-14,33.2,17.2,24.5,31.1,17.2,23.9,10.7,46.79,0,,0,,,,,9,163,1015.9,0,,,,0,,2020-07-14T06:48:46,2020-07-14T18:04:29,0.83,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-15,33.2,17.1,25.5,31.2,17.1,24.7,8.7,38.38,0,,0,,,,,13.7,130.7,1014.8,0,,,,0,,2020-07-15T06:48:40,2020-07-15T18:04:47,0.87,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-16,32.1,20.2,25.8,30.1,20.2,25.2,7.1,32.19,0,,0,,,,,19.1,115,1016.1,0,,,,0,,2020-07-16T06:48:32,2020-07-16T18:05:06,0.91,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-17,33.2,20.6,27.4,31.1,20.6,26.6,8.4,32.1,0,,0,,,,,14.4,123,1015.4,0,,,,0,,2020-07-17T06:48:24,2020-07-17T18:05:24,0.95,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-18,30.2,21.6,25.2,28.7,21.6,24.8,9.9,39.33,0,,0,,,,,14.8,70,1016,0,,,,0,,2020-07-18T06:48:15,2020-07-18T18:05:42,0.98,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-19,29.6,17.7,23.3,28.1,17.7,23.1,8.7,40.78,0,,0,,,,,20.9,59,1016.6,0,,,,0,,2020-07-19T06:48:04,2020-07-19T18:06:00,1,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-20,29.7,16.2,22.8,28.1,16.2,22.4,10.1,47.98,0,,0,,,,,13.7,94.1,1016.6,0,,,,0,,2020-07-20T06:47:53,2020-07-20T18:06:18,1,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-21,31.2,15.6,23,29.5,15.6,22.6,9.9,47.1,0,,0,,,,,14.8,116.8,1015.6,0,,,,0,,2020-07-21T06:47:41,2020-07-21T18:06:36,0,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-22,33.2,15.7,23.3,31.4,15.7,22.8,10.6,49.03,0,,0,,,,,11.5,143.8,1014.6,0,,,,0,,2020-07-22T06:47:28,2020-07-22T18:06:54,0.02,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-23,31.2,18.1,24.7,29.3,18.1,24.2,8.9,39.19,0,,0,,,,,14.8,116,1014.8,0,,,,0,,2020-07-23T06:47:13,2020-07-23T18:07:11,0.05,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-24,31.2,17.2,24.5,29.3,17.2,24,8.9,39.66,0,,0,,,,,15.1,118.3,1015.2,0,,,,0,,2020-07-24T06:46:58,2020-07-24T18:07:28,0.09,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-25,32.7,17.1,24.1,30.9,17.1,23.6,11,47.72,0,,0,,,,,9,165,1016.9,0,,,,0,,2020-07-25T06:46:42,2020-07-25T18:07:45,0.14,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-26,31.2,18.2,24,29.5,18.2,23.7,10.4,44.67,0,,0,,,,,22.7,83.7,1016.4,0,,,,0,,2020-07-26T06:46:25,2020-07-26T18:08:02,0.19,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-27,31.6,16.2,23.4,30,16.2,23,11.6,50.97,0,,0,,,,,15.1,103.9,1016.1,0,,,,0,,2020-07-27T06:46:07,2020-07-27T18:08:19,0.25,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-28,33.1,20.6,26.8,31.4,20.6,26.3,12.5,43.26,0,,0,,,,,17.3,126.3,1015.3,0,,,,0,,2020-07-28T06:45:48,2020-07-28T18:08:35,0.31,Clear,Clear conditions throughout the day.,clear-day,86712099999
Goias,2020-07-29,32.2,20.2,25,30.5,20.2,24.7,13.7,51.7,0,,0,,,,,11.9,133.9,1015.8,0,,,,0,,2020-07-29T06:45:28,2020-07-29T18:08:51,0.36,Clear,Clear conditions throughout the day.,clear-day,86712099999
